日期,段,负载电量kWh,光伏电量kWh,净负荷kWh,负载均值kW,光伏均值kW
2025-09-19,16:00-20:00,12926.3747,3096.7564,9829.6182,3231.5937,774.1891
2025-09-19,20:00-24:00,11613.5688,0.0000,11613.5688,2903.3922,0.0000
2025-09-20,0:00-4:00,10595.4852,0.0000,10595.4852,2648.8713,0.0000
2025-09-20,4:00-8:00,11227.0832,3486.5025,7740.5807,2806.7708,871.6256
2025-09-20,8:00-12:00,14566.2866,26676.8022,-12110.5157,3641.5716,6669.2006
2025-09-20,12:00-16:00,14376.0644,26367.6164,-11991.5520,3594.0161,6591.9041
2025-09-20,16:00-20:00,13006.0421,3154.3727,9851.6694,3251.5105,788.5932
2025-09-20,20:00-24:00,11559.7662,0.0000,11559.7662,2889.9415,0.0000
2025-09-21,0:00-4:00,14145.6442,0.0000,14145.6442,3536.4111,0.0000
2025-09-21,4:00-8:00,17445.1454,3911.6878,13533.4577,4361.2864,977.9219
2025-09-21,8:00-12:00,25794.2097,28010.3643,-2216.1547,6448.5524,7002.5911
2025-09-21,12:00-16:00,24862.8857,27491.1109,-2628.2252,6215.7214,6872.7777
2025-09-21,16:00-20:00,22130.0913,3161.6325,18968.4587,5532.5228,790.4081
2025-09-21,20:00-24:00,16484.3067,0.0000,16484.3067,4121.0767,0.0000
2025-09-22,0:00-4:00,14455.7264,0.0000,14455.7264,3613.9316,0.0000
2025-09-22,4:00-8:00,17541.9991,3810.2541,13731.7451,4385.4998,952.5635
2025-09-22,8:00-12:00,25777.8745,27588.3227,-1810.4482,6444.4686,6897.0807
2025-09-22,12:00-16:00,24744.6556,26259.3198,-1514.6642,6186.1639,6564.8300
2025-09-22,16:00-20:00,21992.2224,2946.1253,19046.0971,5498.0556,736.5313
2025-09-22,20:00-24:00,16705.5638,0.0000,16705.5638,4176.3909,0.0000
2025-09-23,0:00-4:00,14121.1690,0.0000,14121.1690,3530.2922,0.0000
2025-09-23,4:00-8:00,17484.9510,3589.4614,13895.4896,4371.2377,897.3653
2025-09-23,8:00-12:00,25883.5371,26570.5605,-687.0235,6470.8843,6642.6401
2025-09-23,12:00-16:00,24805.5642,26026.3794,-1220.8152,6201.3911,6506.5949
2025-09-23,16:00-20:00,22256.8536,2879.2644,19377.5891,5564.2134,719.8161
2025-09-23,20:00-24:00,16630.2065,0.0000,16630.2065,4157.5516,0.0000
2025-09-24,0:00-4:00,14395.1679,0.0000,14395.1679,3598.7920,0.0000
2025-09-24,4:00-8:00,17669.0537,3352.9063,14316.1474,4417.2634,838.2266
2025-09-24,8:00-12:00,25928.6373,26723.1437,-794.5064,6482.1593,6680.7859
2025-09-24,12:00-16:00,24732.4350,26770.9661,-2038.5311,6183.1087,6692.7415
2025-09-24,16:00-20:00,21846.2283,3103.9522,18742.2761,5461.5571,775.9880
2025-09-24,20:00-24:00,16442.6713,0.0000,16442.6713,4110.6678,0.0000
2025-09-25,0:00-4:00,14335.5817,0.0000,14335.5817,3583.8954,0.0000
2025-09-25,4:00-8:00,17486.2427,3458.3068,14027.9359,4371.5607,864.5767
2025-09-25,8:00-12:00,25655.2796,27748.2664,-2092.9868,6413.8199,6937.0666
2025-09-25,12:00-16:00,24658.1670,26237.6503,-1579.4833,6164.5418,6559.4126
2025-09-25,16:00-20:00,21730.9589,2766.6747,18964.2842,5432.7397,691.6687
2025-09-25,20:00-24:00,16680.1171,0.0000,16680.1171,4170.0293,0.0000
2025-09-26,0:00-4:00,10136.0653,0.0000,10136.0653,2534.0163,0.0000
2025-09-26,4:00-8:00,11460.3383,3548.4573,7911.8810,2865.0846,887.1143
2025-09-26,8:00-12:00,14451.8100,24619.5671,-10167.7572,3612.9525,6154.8918
2025-09-26,12:00-16:00,14089.8910,25514.9131,-11425.0222,3522.4727,6378.7283
2025-09-26,16:00-20:00,12516.2824,2817.1727,9699.1097,3129.0706,704.2932
2025-09-26,20:00-24:00,11539.9668,0.0000,11539.9668,2884.9917,0.0000
2025-09-27,0:00-4:00,10525.7972,0.0000,10525.7972,2631.4493,0.0000
2025-09-27,4:00-8:00,11535.5158,3443.2101,8092.3058,2883.8790,860.8025
2025-09-27,8:00-12:00,14648.7537,28300.1327,-13651.3790,3662.1884,7075.0332
2025-09-27,12:00-16:00,14347.0219,23815.0996,-9468.0778,3586.7555,5953.7749
2025-09-27,16:00-20:00,13097.1253,2586.0271,10511.0982,3274.2813,646.5068
2025-09-27,20:00-24:00,11791.5578,0.0000,11791.5578,2947.8895,0.0000
2025-09-28,0:00-4:00,14204.2698,0.0000,14204.2698,3551.0675,0.0000
2025-09-28,4:00-8:00,17429.2853,3236.8832,14192.4022,4357.3213,809.2208
2025-09-28,8:00-12:00,25893.3825,25946.7956,-53.4131,6473.3456,6486.6989
2025-09-28,12:00-16:00,24586.6358,24811.7069,-225.0712,6146.6589,6202.9267
2025-09-28,16:00-20:00,21785.6985,2906.6047,18879.0938,5446.4246,726.6512
2025-09-28,20:00-24:00,16490.3477,0.0000,16490.3477,4122.5869,0.0000
2025-09-29,0:00-4:00,14276.0660,0.0000,14276.0660,3569.0165,0.0000
2025-09-29,4:00-8:00,17710.2604,3330.2330,14380.0273,4427.5651,832.5583
2025-09-29,8:00-12:00,25716.5205,26340.6485,-624.1280,6429.1301,6585.1621
2025-09-29,12:00-16:00,24965.7127,25865.9390,-900.2263,6241.4282,6466.4847
2025-09-29,16:00-20:00,21911.3266,2814.7026,19096.6240,5477.8317,703.6757
2025-09-29,20:00-24:00,16531.5286,0.0000,16531.5286,4132.8822,0.0000
2025-09-30,0:00-4:00,14339.2409,0.0000,14339.2409,3584.8102,0.0000
2025-09-30,4:00-8:00,17592.4098,3028.2764,14564.1334,4398.1025,757.0691
2025-09-30,8:00-12:00,25945.4001,25293.2450,652.1552,6486.3500,6323.3112
2025-09-30,12:00-16:00,24738.6930,24650.9482,87.7448,6184.6732,6162.7371
2025-09-30,16:00-20:00,21750.7277,2521.8107,19228.9171,5437.6819,630.4527
2025-09-30,20:00-24:00,16549.9835,0.0000,16549.9835,4137.4959,0.0000
2025-10-01,0:00-4:00,14080.1801,0.0000,14080.1801,3520.0450,0.0000
2025-10-01,4:00-8:00,17345.3528,3652.7903,13692.5625,4336.3382,913.1976
2025-10-01,8:00-12:00,25727.8399,32288.1421,-6560.3023,6431.9600,8072.0355
2025-10-01,12:00-16:00,24671.6078,28788.3430,-4116.7352,6167.9019,7197.0857
2025-10-01,16:00-20:00,20308.4071,2827.6578,17480.7493,5077.1018,706.9144
2025-10-01,20:00-24:00,15085.0671,0.0000,15085.0671,3771.2668,0.0000
2025-10-02,0:00-4:00,14238.4917,0.0000,14238.4917,3559.6229,0.0000
2025-10-02,4:00-8:00,17452.9716,3642.6349,13810.3368,4363.2429,910.6587
2025-10-02,8:00-12:00,25838.4676,29171.8147,-3333.3471,6459.6169,7292.9537
2025-10-02,12:00-16:00,24495.2003,29649.5869,-5154.3866,6123.8001,7412.3967
2025-10-02,16:00-20:00,20341.4277,3036.8902,17304.5376,5085.3569,759.2225
2025-10-02,20:00-24:00,14865.1508,0.0000,14865.1508,3716.2877,0.0000
2025-10-03,0:00-4:00,10167.1290,0.0000,10167.1290,2541.7822,0.0000
2025-10-03,4:00-8:00,11270.8187,3516.0415,7754.7772,2817.7047,879.0104
2025-10-03,8:00-12:00,14545.9316,29106.0956,-14560.1640,3636.4829,7276.5239
2025-10-03,12:00-16:00,14187.0752,28159.0150,-13971.9397,3546.7688,7039.7537
2025-10-03,16:00-20:00,11228.1249,2925.8854,8302.2396,2807.0312,731.4713
2025-10-03,20:00-24:00,10125.1117,0.0000,10125.1117,2531.2779,0.0000
2025-10-04,0:00-4:00,10188.1969,0.0000,10188.1969,2547.0492,0.0000
2025-10-04,4:00-8:00,11789.7771,3260.5567,8529.2204,2947.4443,815.1392
2025-10-04,8:00-12:00,14484.7693,27001.8806,-12517.1113,3621.1923,6750.4702
2025-10-04,12:00-16:00,14126.7621,26449.7591,-12322.9970,3531.6905,6612.4398
2025-10-04,16:00-20:00,11266.2602,2589.2359,8677.0243,2816.5651,647.3090
2025-10-04,20:00-24:00,10541.6492,0.0000,10541.6492,2635.4123,0.0000
2025-10-05,0:00-4:00,14271.6704,0.0000,14271.6704,3567.9176,0.0000
2025-10-05,4:00-8:00,17604.1950,3444.3478,14159.8472,4401.0487,861.0870
2025-10-05,8:00-12:00,25707.3920,28746.3992,-3039.0072,6426.8480,7186.5998
2025-10-05,12:00-16:00,24532.1917,27919.0331,-3386.8414,6133.0479,6979.7583
2025-10-05,16:00-20:00,20264.9069,2758.6797,17506.2271,5066.2267,689.6699
2025-10-05,20:00-24:00,15224.0649,0.0000,15224.0649,3806.0162,0.0000
2025-10-06,0:00-4:00,14151.8713,0.0000,14151.8713,3537.9678,0.0000
2025-10-06,4:00-8:00,17496.3642,3351.2433,14145.1208,4374.0910,837.8108
2025-10-06,8:00-12:00,25915.5356,28084.8602,-2169.3247,6478.8839,7021.2151
2025-10-06,12:00-16:00,24578.2522,26286.1556,-1707.9034,6144.5630,6571.5389
2025-10-06,16:00-20:00,20511.2526,2440.7677,18070.4849,5127.8131,610.1919
2025-10-06,20:00-24:00,15242.8603,0.0000,15242.8603,3810.7151,0.0000
2025-10-07,0:00-4:00,14150.9290,0.0000,14150.9290,3537.7322,0.0000
2025-10-07,4:00-8:00,17405.4875,3134.2087,14271.2787,4351.3719,783.5522
2025-10-07,8:00-12:00,25959.5912,26845.7024,-886.1112,6489.8978,6711.4256
2025-10-07,12:00-16:00,24490.2480,26980.5699,-2490.3219,6122.5620,6745.1425
2025-10-07,16:00-20:00,20274.8641,2625.1346,17649.7295,5068.7160,656.2836
2025-10-07,20:00-24:00,15076.0589,0.0000,15076.0589,3769.0147,0.0000
2025-10-08,0:00-4:00,14145.9694,0.0000,14145.9694,3536.4923,0.0000
2025-10-08,4:00-8:00,17601.4658,2934.3383,14667.1275,4400.3665,733.5846
2025-10-08,8:00-12:00,25697.6077,27842.0509,-2144.4431,6424.4019,6960.5127
2025-10-08,12:00-16:00,24525.8062,27360.7899,-2834.9837,6131.4515,6840.1975
2025-10-08,16:00-20:00,20366.3651,2775.3877,17590.9774,5091.5913,693.8469
2025-10-08,20:00-24:00,15053.8481,0.0000,15053.8481,3763.4620,0.0000
2025-10-09,0:00-4:00,14128.9899,0.0000,14128.9899,3532.2475,0.0000
2025-10-09,4:00-8:00,17507.9490,2873.6378,14634.3113,4376.9873,718.4094
2025-10-09,8:00-12:00,25884.1124,27864.2827,-1980.1703,6471.0281,6966.0707
2025-10-09,12:00-16:00,24424.8701,28378.6823,-3953.8121,6106.2175,7094.6706
2025-10-09,16:00-20:00,20507.8415,2556.4053,17951.4362,5126.9604,639.1013
2025-10-09,20:00-24:00,14979.2268,0.0000,14979.2268,3744.8067,0.0000
2025-10-10,0:00-4:00,10395.4307,0.0000,10395.4307,2598.8577,0.0000
2025-10-10,4:00-8:00,11357.8291,2984.2517,8373.5774,2839.4573,746.0629
2025-10-10,8:00-12:00,14630.9689,28355.8423,-13724.8734,3657.7422,7088.9606
2025-10-10,12:00-16:00,14206.4782,29318.2213,-15111.7431,3551.6195,7329.5553
2025-10-10,16:00-20:00,11351.6987,2369.6040,8982.0947,2837.9247,592.4010
2025-10-10,20:00-24:00,10429.1247,0.0000,10429.1247,2607.2812,0.0000
2025-10-11,0:00-4:00,10214.6767,0.0000,10214.6767,2553.6692,0.0000
2025-10-11,4:00-8:00,11327.4535,2734.1854,8593.2682,2831.8634,683.5463
2025-10-11,8:00-12:00,14514.4515,25873.1654,-11358.7139,3628.6129,6468.2914
2025-10-11,12:00-16:00,13861.4973,26699.0745,-12837.5772,3465.3743,6674.7686
2025-10-11,16:00-20:00,11491.1943,2378.2259,9112.9685,2872.7986,594.5565
2025-10-11,20:00-24:00,10381.6913,0.0000,10381.6913,2595.4228,0.0000
2025-10-12,0:00-4:00,13950.0618,0.0000,13950.0618,3487.5154,0.0000
2025-10-12,4:00-8:00,17431.1072,2887.7034,14543.4038,4357.7768,721.9258
2025-10-12,8:00-12:00,25889.3310,27493.6085,-1604.2775,6472.3328,6873.4021
2025-10-12,12:00-16:00,24627.4219,26433.9191,-1806.4971,6156.8555,6608.4798
2025-10-12,16:00-20:00,20512.5380,2379.1973,18133.3407,5128.1345,594.7993
2025-10-12,20:00-24:00,15298.9243,0.0000,15298.9243,3824.7311,0.0000
2025-10-13,0:00-4:00,13973.6480,0.0000,13973.6480,3493.4120,0.0000
2025-10-13,4:00-8:00,17587.3332,3106.4397,14480.8935,4396.8333,776.6099
2025-10-13,8:00-12:00,25993.8206,28522.8911,-2529.0705,6498.4552,7130.7228
2025-10-13,12:00-16:00,24506.2344,26752.4033,-2246.1689,6126.5586,6688.1008
2025-10-13,16:00-20:00,20484.9691,2268.6245,18216.3446,5121.2423,567.1561
2025-10-13,20:00-24:00,15131.7486,0.0000,15131.7486,3782.9371,0.0000
2025-10-14,0:00-4:00,14152.7946,0.0000,14152.7946,3538.1986,0.0000
2025-10-14,4:00-8:00,17670.8585,2575.1955,15095.6630,4417.7146,643.7989
2025-10-14,8:00-12:00,26038.5594,26429.3059,-390.7464,6509.6399,6607.3265
2025-10-14,12:00-16:00,24497.1776,26164.5784,-1667.4009,6124.2944,6541.1446
2025-10-14,16:00-20:00,20405.5203,2089.3201,18316.2002,5101.3801,522.3300
2025-10-14,20:00-24:00,15267.3188,0.0000,15267.3188,3816.8297,0.0000
2025-10-15,0:00-4:00,14205.1258,0.0000,14205.1258,3551.2815,0.0000
2025-10-15,4:00-8:00,17555.6070,2625.0921,14930.5148,4388.9017,656.2730
2025-10-15,8:00-12:00,25598.9474,25930.1094,-331.1621,6399.7368,6482.5274
2025-10-15,12:00-16:00,24589.1281,24685.1945,-96.0664,6147.2820,6171.2986
2025-10-15,16:00-20:00,20333.3840,2182.0610,18151.3230,5083.3460,545.5152
2025-10-15,20:00-24:00,15060.2885,0.0000,15060.2885,3765.0721,0.0000
2025-10-16,0:00-4:00,14246.3689,0.0000,14246.3689,3561.5922,0.0000
2025-10-16,4:00-8:00,17617.5953,2489.1416,15128.4537,4404.3988,622.2854
2025-10-16,8:00-12:00,25917.5624,26642.3458,-724.7834,6479.3906,6660.5865
2025-10-16,12:00-16:00,24600.2927,23758.7954,841.4973,6150.0732,5939.6989
2025-10-16,16:00-20:00,20523.6299,1876.5205,18647.1094,5130.9075,469.1301
2025-10-16,20:00-24:00,14827.8271,0.0000,14827.8271,3706.9568,0.0000
2025-10-17,0:00-4:00,10262.3311,0.0000,10262.3311,2565.5828,0.0000
2025-10-17,4:00-8:00,11303.7015,2700.5428,8603.1588,2825.9254,675.1357
2025-10-17,8:00-12:00,14674.2118,26297.5841,-11623.3723,3668.5529,6574.3960
2025-10-17,12:00-16:00,13994.5413,24846.4497,-10851.9085,3498.6353,6211.6124
2025-10-17,16:00-20:00,11288.4273,2094.3966,9194.0308,2822.1068,523.5991
2025-10-17,20:00-24:00,10419.9595,0.0000,10419.9595,2604.9899,0.0000
2025-10-18,0:00-4:00,10332.4986,0.0000,10332.4986,2583.1246,0.0000
2025-10-18,4:00-8:00,11296.4325,2667.1688,8629.2637,2824.1081,666.7922
2025-10-18,8:00-12:00,14380.5522,26674.0190,-12293.4668,3595.1380,6668.5048
2025-10-18,12:00-16:00,13984.4211,24335.7017,-10351.2806,3496.1053,6083.9254
2025-10-18,16:00-20:00,11250.1986,1903.2187,9346.9799,2812.5497,475.8047
2025-10-18,20:00-24:00,10412.5985,0.0000,10412.5985,2603.1496,0.0000
2025-10-19,0:00-4:00,14126.7733,0.0000,14126.7733,3531.6933,0.0000
2025-10-19,4:00-8:00,17565.6607,2446.3506,15119.3101,4391.4152,611.5876
2025-10-19,8:00-12:00,25773.8277,26428.0623,-654.2346,6443.4569,6607.0156
2025-10-19,12:00-16:00,24769.0096,23469.2873,1299.7223,6192.2524,5867.3218
2025-10-19,16:00-20:00,20529.2124,1761.8247,18767.3878,5132.3031,440.4562
2025-10-19,20:00-24:00,15226.7637,0.0000,15226.7637,3806.6909,0.0000
2025-10-20,0:00-4:00,14050.4611,0.0000,14050.4611,3512.6153,0.0000
2025-10-20,4:00-8:00,17508.3663,2411.4360,15096.9303,4377.0916,602.8590
2025-10-20,8:00-12:00,25852.4867,24262.6376,1589.8491,6463.1217,6065.6594
2025-10-20,12:00-16:00,24705.9944,24817.4012,-111.4068,6176.4986,6204.3503
2025-10-20,16:00-20:00,20447.6204,1971.0614,18476.5590,5111.9051,492.7653
2025-10-20,20:00-24:00,15338.3897,0.0000,15338.3897,3834.5974,0.0000
2025-10-21,0:00-4:00,14012.6738,0.0000,14012.6738,3503.1684,0.0000
2025-10-21,4:00-8:00,17658.5814,2179.6233,15478.9581,4414.6454,544.9058
2025-10-21,8:00-12:00,25979.4826,23824.1275,2155.3551,6494.8707,5956.0319
2025-10-21,12:00-16:00,24675.0448,23393.4166,1281.6282,6168.7612,5848.3542
2025-10-21,16:00-20:00,20251.9751,1941.1002,18310.8749,5062.9938,485.2751
2025-10-21,20:00-24:00,15223.0912,0.0000,15223.0912,3805.7728,0.0000
2025-10-22,0:00-4:00,14105.1565,0.0000,14105.1565,3526.2891,0.0000
2025-10-22,4:00-8:00,17486.0010,2203.9849,15282.0161,4371.5003,550.9962
2025-10-22,8:00-12:00,25899.4952,23415.8757,2483.6195,6474.8738,5853.9689
2025-10-22,12:00-16:00,24485.4997,24621.0218,-135.5220,6121.3749,6155.2554
2025-10-22,16:00-20:00,20585.5106,1876.2075,18709.3031,5146.3777,469.0519
2025-10-22,20:00-24:00,15110.3234,0.0000,15110.3234,3777.5809,0.0000
2025-10-23,0:00-4:00,14119.2496,0.0000,14119.2496,3529.8124,0.0000
2025-10-23,4:00-8:00,17398.9590,2180.0020,15218.9571,4349.7398,545.0005
2025-10-23,8:00-12:00,25655.5515,25746.9893,-91.4379,6413.8879,6436.7473
2025-10-23,12:00-16:00,24800.3412,24022.9149,777.4263,6200.0853,6005.7287
2025-10-23,16:00-20:00,20374.7940,1882.6123,18492.1817,5093.6985,470.6531
2025-10-23,20:00-24:00,14863.1203,0.0000,14863.1203,3715.7801,0.0000
2025-10-24,0:00-4:00,10212.6610,0.0000,10212.6610,2553.1653,0.0000
2025-10-24,4:00-8:00,11465.2273,2094.7879,9370.4393,2866.3068,523.6970
2025-10-24,8:00-12:00,14597.0712,25635.0137,-11037.9424,3649.2678,6408.7534
2025-10-24,12:00-16:00,13935.9868,24301.6026,-10365.6158,3483.9967,6075.4007
2025-10-24,16:00-20:00,11499.9469,1684.0636,9815.8833,2874.9867,421.0159
2025-10-24,20:00-24:00,10424.6253,0.0000,10424.6253,2606.1563,0.0000
2025-10-25,0:00-4:00,10243.3554,0.0000,10243.3554,2560.8389,0.0000
2025-10-25,4:00-8:00,11262.4505,2321.8859,8940.5646,2815.6126,580.4715
2025-10-25,8:00-12:00,14592.7471,25092.8799,-10500.1328,3648.1868,6273.2200
2025-10-25,12:00-16:00,13988.6238,23563.0643,-9574.4405,3497.1559,5890.7661
2025-10-25,16:00-20:00,11369.4342,1666.5242,9702.9100,2842.3586,416.6311
2025-10-25,20:00-24:00,10586.1760,0.0000,10586.1760,2646.5440,0.0000
2025-10-26,0:00-4:00,14212.9733,0.0000,14212.9733,3553.2433,0.0000
2025-10-26,4:00-8:00,17412.7903,2226.4373,15186.3530,4353.1976,556.6093
2025-10-26,8:00-12:00,25784.0361,25184.5219,599.5142,6446.0090,6296.1305
2025-10-26,12:00-16:00,24530.0694,23700.9641,829.1054,6132.5174,5925.2410
2025-10-26,16:00-20:00,20393.5320,1766.1091,18627.4229,5098.3830,441.5273
2025-10-26,20:00-24:00,15088.9432,0.0000,15088.9432,3772.2358,0.0000
2025-10-27,0:00-4:00,14047.7190,0.0000,14047.7190,3511.9297,0.0000
2025-10-27,4:00-8:00,17509.7203,2032.6841,15477.0362,4377.4301,508.1710
2025-10-27,8:00-12:00,25983.5309,27131.1074,-1147.5765,6495.8827,6782.7768
2025-10-27,12:00-16:00,24630.0442,23611.9199,1018.1243,6157.5110,5902.9800
2025-10-27,16:00-20:00,20447.4370,1462.2713,18985.1657,5111.8592,365.5678
2025-10-27,20:00-24:00,15172.1130,0.0000,15172.1130,3793.0283,0.0000
2025-10-28,0:00-4:00,14218.9128,0.0000,14218.9128,3554.7282,0.0000
2025-10-28,4:00-8:00,17451.5787,1919.4021,15532.1766,4362.8947,479.8505
2025-10-28,8:00-12:00,25696.6235,24855.5605,841.0630,6424.1559,6213.8901
2025-10-28,12:00-16:00,24746.8187,23180.0125,1566.8062,6186.7047,5795.0031
2025-10-28,16:00-20:00,20307.0757,1586.7480,18720.3277,5076.7689,396.6870
2025-10-28,20:00-24:00,15093.1354,0.0000,15093.1354,3773.2838,0.0000
2025-10-29,0:00-4:00,13907.2640,0.0000,13907.2640,3476.8160,0.0000
2025-10-29,4:00-8:00,17507.1888,1944.0670,15563.1217,4376.7972,486.0168
2025-10-29,8:00-12:00,25918.2296,22307.1924,3611.0372,6479.5574,5576.7981
2025-10-29,12:00-16:00,24667.5016,22520.9906,2146.5110,6166.8754,5630.2476
2025-10-29,16:00-20:00,20548.2458,1637.1077,18911.1381,5137.0615,409.2769
2025-10-29,20:00-24:00,15173.1848,0.0000,15173.1848,3793.2962,0.0000
2025-10-30,0:00-4:00,14031.3310,0.0000,14031.3310,3507.8328,0.0000
2025-10-30,4:00-8:00,17328.8444,1852.0753,15476.7691,4332.2111,463.0188
2025-10-30,8:00-12:00,25568.9596,25164.9394,404.0202,6392.2399,6291.2349
2025-10-30,12:00-16:00,24617.5047,23672.4615,945.0432,6154.3762,5918.1154
2025-10-30,16:00-20:00,20394.7790,1438.7767,18956.0022,5098.6947,359.6942
2025-10-30,20:00-24:00,14974.6518,0.0000,14974.6518,3743.6630,0.0000
2025-10-31,0:00-4:00,10240.0883,0.0000,10240.0883,2560.0221,0.0000
2025-10-31,4:00-8:00,11428.2079,1898.7084,9529.4995,2857.0520,474.6771
2025-10-31,8:00-12:00,14586.6650,23051.4222,-8464.7572,3646.6662,5762.8556
2025-10-31,12:00-16:00,13908.9772,21580.0747,-7671.0976,3477.2443,5395.0187
2025-10-31,16:00-20:00,11388.8538,1314.4916,10074.3622,2847.2134,328.6229
2025-10-31,20:00-24:00,10196.1968,0.0000,10196.1968,2549.0492,0.0000
2025-11-01,0:00-4:00,10361.2470,0.0000,10361.2470,2590.3117,0.0000
2025-11-01,4:00-8:00,11286.1165,1898.7731,9387.3434,2821.5291,474.6933
2025-11-01,8:00-12:00,14743.5944,24221.4509,-9477.8565,3685.8986,6055.3627
2025-11-01,12:00-16:00,13936.9870,21903.0798,-7966.0928,3484.2467,5475.7700
2025-11-01,16:00-20:00,11185.3716,1406.8673,9778.5043,2796.3429,351.7168
2025-11-01,20:00-24:00,10460.8930,0.0000,10460.8930,2615.2232,0.0000
2025-11-02,0:00-4:00,14229.9093,0.0000,14229.9093,3557.4773,0.0000
2025-11-02,4:00-8:00,17618.7549,1781.0203,15837.7345,4404.6887,445.2551
2025-11-02,8:00-12:00,25820.5096,23501.4409,2319.0688,6455.1274,5875.3602
2025-11-02,12:00-16:00,24553.3095,22284.3770,2268.9325,6138.3274,5571.0942
2025-11-02,16:00-20:00,20544.6864,1480.0142,19064.6722,5136.1716,370.0035
2025-11-02,20:00-24:00,15076.0667,0.0000,15076.0667,3769.0167,0.0000
2025-11-03,0:00-4:00,14203.6989,0.0000,14203.6989,3550.9247,0.0000
2025-11-03,4:00-8:00,17476.9659,1911.1447,15565.8211,4369.2415,477.7862
2025-11-03,8:00-12:00,25904.2005,22862.8326,3041.3679,6476.0501,5715.7081
2025-11-03,12:00-16:00,24667.4511,22160.0099,2507.4412,6166.8628,5540.0025
2025-11-03,16:00-20:00,20473.5567,1369.9975,19103.5593,5118.3892,342.4994
2025-11-03,20:00-24:00,15083.0419,0.0000,15083.0419,3770.7605,0.0000
2025-11-04,0:00-4:00,14072.9560,0.0000,14072.9560,3518.2390,0.0000
2025-11-04,4:00-8:00,17632.8059,1795.4242,15837.3817,4408.2015,448.8560
2025-11-04,8:00-12:00,25422.4901,23207.0152,2215.4749,6355.6225,5801.7538
2025-11-04,12:00-16:00,24548.6785,23489.1635,1059.5150,6137.1696,5872.2909
2025-11-04,16:00-20:00,20566.3103,1324.9358,19241.3745,5141.5776,331.2340
2025-11-04,20:00-24:00,15153.3699,0.0000,15153.3699,3788.3425,0.0000
2025-11-05,0:00-4:00,14166.9852,0.0000,14166.9852,3541.7463,0.0000
2025-11-05,4:00-8:00,17715.5532,1740.8459,15974.7073,4428.8883,435.2115
2025-11-05,8:00-12:00,25792.8164,22825.6056,2967.2108,6448.2041,5706.4014
2025-11-05,12:00-16:00,24609.3120,22288.3629,2320.9491,6152.3280,5572.0907
2025-11-05,16:00-20:00,20440.9636,1231.5730,19209.3905,5110.2409,307.8933
2025-11-05,20:00-24:00,15038.7771,0.0000,15038.7771,3759.6943,0.0000
2025-11-06,0:00-4:00,14183.3678,0.0000,14183.3678,3545.8420,0.0000
2025-11-06,4:00-8:00,17550.6588,1491.4165,16059.2423,4387.6647,372.8541
2025-11-06,8:00-12:00,25800.8622,21080.3829,4720.4793,6450.2156,5270.0957
2025-11-06,12:00-16:00,24628.5914,22453.6102,2174.9812,6157.1479,5613.4025
2025-11-06,16:00-20:00,20368.1373,1318.0999,19050.0373,5092.0343,329.5250
2025-11-06,20:00-24:00,15181.4766,0.0000,15181.4766,3795.3692,0.0000
2025-11-07,0:00-4:00,10470.4813,0.0000,10470.4813,2617.6203,0.0000
2025-11-07,4:00-8:00,11425.5118,1461.6213,9963.8905,2856.3780,365.4053
2025-11-07,8:00-12:00,14620.6722,21817.3543,-7196.6821,3655.1681,5454.3386
2025-11-07,12:00-16:00,14056.3524,24206.4535,-10150.1011,3514.0881,6051.6134
2025-11-07,16:00-20:00,11404.2611,1408.4878,9995.7733,2851.0653,352.1220
2025-11-07,20:00-24:00,10235.0999,0.0000,10235.0999,2558.7750,0.0000
2025-11-08,0:00-4:00,10282.0643,0.0000,10282.0643,2570.5161,0.0000
2025-11-08,4:00-8:00,11385.7086,1775.4690,9610.2396,2846.4271,443.8673
2025-11-08,8:00-12:00,14609.6597,22561.8733,-7952.2136,3652.4149,5640.4683
2025-11-08,12:00-16:00,14133.3569,22661.5687,-8528.2118,3533.3392,5665.3922
2025-11-08,16:00-20:00,11279.9182,1244.7488,10035.1695,2819.9796,311.1872
2025-11-08,20:00-24:00,10344.1590,0.0000,10344.1590,2586.0398,0.0000
2025-11-09,0:00-4:00,14147.8073,0.0000,14147.8073,3536.9518,0.0000
2025-11-09,4:00-8:00,17424.8838,1521.4669,15903.4168,4356.2209,380.3667
2025-11-09,8:00-12:00,25877.9236,22455.0796,3422.8440,6469.4809,5613.7699
2025-11-09,12:00-16:00,24750.0211,21291.4890,3458.5320,6187.5053,5322.8723
2025-11-09,16:00-20:00,20578.7087,1262.8174,19315.8912,5144.6772,315.7044
2025-11-09,20:00-24:00,15098.3257,0.0000,15098.3257,3774.5814,0.0000
2025-11-10,0:00-4:00,14066.2601,0.0000,14066.2601,3516.5650,0.0000
2025-11-10,4:00-8:00,17615.3192,1355.9063,16259.4129,4403.8298,338.9766
2025-11-10,8:00-12:00,26168.0806,21395.1231,4772.9575,6542.0202,5348.7808
2025-11-10,12:00-16:00,24714.9894,20751.0909,3963.8986,6178.7474,5187.7727
2025-11-10,16:00-20:00,20727.3126,1059.5394,19667.7732,5181.8282,264.8849
2025-11-10,20:00-24:00,15128.1407,0.0000,15128.1407,3782.0352,0.0000
2025-11-11,0:00-4:00,14086.6933,0.0000,14086.6933,3521.6733,0.0000
2025-11-11,4:00-8:00,17575.1710,1478.5324,16096.6386,4393.7927,369.6331
